AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0300874,15.1353,25000,44,69984,0.0261128,0.00134883,0.00124592,1.53,0.0247907,0.0261128,0.99928,0.0115059,3.984e-05
0.0301161,15.1202,25000,45,69984,0.0313757,0.00131715,0.00131002,1.53,0.0298839,0.0313757,0.99928,0.0115471,4.5088e-05
0.0300929,15.1051,25000,46,69984,0.02905,0.00129373,0.00133395,1.53,0.0277861,0.02905,0.99928,0.0115051,4.4032e-05
0.0300492,15.09,25000,47,69984,0.0280389,0.00124454,0.00134112,1.53,0.0268016,0.0280389,0.99928,0.0117664,3.952e-05
0.0300405,15.0749,25000,48,69984,0.0296312,0.0012351,0.0012472,1.53,0.0282283,0.0296312,0.99928,0.0118977,4.4768e-05
0.0300014,15.0598,25000,49,69984,0.0281252,0.0012264,0.0012312,1.53,0.026808,0.0281252,0.99928,0.0115836,4.1888e-05
0.0299865,15.0448,25000,50,69984,0.0292578,0.00132061,0.001244,1.53,0.0280454,0.0292578,0.99928,0.0117667,5.1264e-05
0.0300826,15.0298,25000,51,69984,0.0348853,0.0012239,0.0012473,1.53,0.0336443,0.0348853,0.99928,0.0118868,4.784e-05
0.0301328,15.0147,25000,52,69984,0.032696,0.00125133,0.00122931,1.53,0.0313745,0.032696,0.99928,0.0118391,3.952e-05
0.0301043,14.9997,25000,53,69984,0.0286183,0.00125578,0.00135398,1.53,0.027418,0.0286183,0.99928,0.0116098,4.3904e-05
0.0301468,14.9848,25000,54,69984,0.0324013,0.00135789,0.00125338,1.53,0.0311545,0.0324013,0.99928,0.0114919,4.7648e-05
0.0301048,14.9698,25000,55,69984,0.0278355,0.00132301,0.00143373,1.53,0.0266023,0.0278355,0.99928,0.0118206,3.8912e-05
0.0300829,14.9548,25000,56,69984,0.0288783,0.00128957,0.00125283,1.53,0.0275361,0.0288783,0.99928,0.0123562,4.6592e-05
0.0300498,14.9399,25000,57,69984,0.0281979,0.00115149,0.00126976,1.53,0.0268659,0.0281979,0.99928,0.0114018,4.192e-05
0.0300327,14.925,25000,58,69984,0.0290587,0.00138445,0.0011711,1.53,0.0277031,0.0290587,0.99928,0.0115582,4.496e-05
0.0300251,14.9101,25000,59,69984,0.0295829,0.00121824,0.00125626,1.53,0.0283563,0.0295829,0.99928,0.0123197,4.3584e-05
0.0300579,14.8952,25000,60,69984,0.031992,0.00126362,0.00124938,1.53,0.0307771,0.031992,0.99928,0.0114795,4.5312e-05
0.0300179,14.8803,25000,61,69984,0.0276173,0.0012401,0.00125446,1.53,0.0264683,0.0276173,0.99928,0.0114542,4.5824e-05
0.0300026,14.8654,25000,62,69984,0.0290717,0.00115888,0.00116326,1.53,0.0276743,0.0290717,0.99928,0.0119654,3.936e-05
0.030091,14.8506,25000,63,69984,0.0355685,0.00115712,0.00116525,1.53,0.0342062,0.0355685,0.99928,0.0115234,4.3584e-05
0.0300252,14.8357,25000,64,69984,0.0258804,0.00123392,0.00124426,1.53,0.0245488,0.0258804,0.99928,0.0112332,4.384e-05
0.0299946,14.8209,25000,65,69984,0.028036,0.0011592,0.00128832,1.53,0.0268682,0.028036,0.99928,0.0114575,4.4192e-05
0.0299595,14.8061,25000,66,69984,0.0276812,0.0013312,0.00124218,1.53,0.0265141,0.0276812,0.99928,0.0114531,4.5984e-05
0.0299404,14.7913,25000,67,69984,0.0286764,0.0012041,0.00125098,1.53,0.0272521,0.0286764,0.99928,0.0118257,4.2848e-05
0.0298792,14.7765,25000,68,69984,0.0257843,0.00124733,0.00124109,1.53,0.024525,0.0257843,0.99928,0.0111949,4.2912e-05
0.0298766,14.7618,25000,69,69984,0.029699,0.00116611,0.00118989,1.53,0.0282835,0.029699,0.99928,0.0114724,4.4128e-05
0.0298446,14.747,25000,70,69984,0.0276354,0.0012471,0.00124038,1.53,0.0263691,0.0276354,0.99928,0.0111489,4.6208e-05
0.029817,14.7323,25000,71,69984,0.0278852,0.00124314,0.00135645,1.53,0.0266175,0.0278852,0.99928,0.0114989,4.736e-05
0.0297947,14.7176,25000,72,69984,0.0282068,0.00129888,0.00130253,1.53,0.0268607,0.0282068,0.99928,0.0115182,3.8368e-05
0.0297844,14.7029,25000,73,69984,0.0290468,0.00120534,0.00125645,1.53,0.0277336,0.0290468,0.99928,0.0112188,4.4256e-05
0.0297781,14.6882,25000,74,69984,0.0293179,0.00140106,0.00116243,1.53,0.0280849,0.0293179,0.99928,0.0119144,4.288e-05
0.0297662,14.6735,25000,75,69984,0.0288833,0.00127373,0.00131792,1.53,0.0275603,0.0288833,0.99928,0.0113707,4.4448e-05
0.0297205,14.6588,25000,76,69984,0.0262916,0.00121798,0.00116166,1.53,0.0250848,0.0262916,0.99928,0.0117307,4.432e-05
0.0296987,14.6442,25000,77,69984,0.0280475,0.00124086,0.0012481,1.53,0.0267511,0.0280475,0.99928,0.0114936,4.544e-05
0.029684,14.6296,25000,78,69984,0.0285475,0.00125814,0.00125738,1.53,0.0273407,0.0285475,0.99928,0.0115036,4.0992e-05
0.0296573,14.615,25000,79,69984,0.0275756,0.00123786,0.00133523,1.53,0.0262793,0.0275756,0.99928,0.0115093,5.024e-05
0.0296481,14.6004,25000,80,69984,0.0289239,0.0012288,0.00125334,1.53,0.0276105,0.0289239,0.99928,0.0118763,4.1504e-05
0.0296412,14.5858,25000,81,69984,0.0290885,0.00125552,0.00116326,1.53,0.0278864,0.0290885,0.99928,0.0116238,4.4992e-05
0.0296242,14.5712,25000,82,69984,0.0282435,0.00132989,0.00145325,1.53,0.0270128,0.0282435,0.99928,0.0114674,4.4832e-05
0.0296152,14.5566,25000,83,69984,0.0288846,0.0013335,0.00125158,1.53,0.0275349,0.0288846,0.99928,0.0123203,4.2368e-05
0.0296035,14.5421,25000,84,69984,0.0286252,0.00122458,0.00125392,1.53,0.0273221,0.0286252,0.99928,0.0114659,4.304e-05
0.0295926,14.5276,25000,85,69984,0.0286803,0.00123498,0.00133725,1.53,0.0275108,0.0286803,0.99928,0.0114839,4.0768e-05
