AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.015412,15.1353,25000,44,69984,0.0155736,0.00137216,0.00116256,1.18,0.0143389,0.0155736,0.99928,0.00785283,3.84e-05
0.0154085,15.1202,25000,45,69984,0.015255,0.00120774,0.00121037,1.18,0.0138275,0.015255,0.99928,0.00780285,4.5408e-05
0.0154017,15.1051,25000,46,69984,0.0150965,0.00115917,0.0013824,1.18,0.0138553,0.0150965,0.99928,0.00778326,4.4064e-05
0.0154009,15.09,25000,47,69984,0.0153642,0.0011569,0.00115946,1.18,0.0140313,0.0153642,0.99928,0.00782986,4.0608e-05
0.0154005,15.0749,25000,48,69984,0.0153805,0.00115302,0.00132301,1.18,0.0141468,0.0153805,0.99928,0.00803731,4.2176e-05
0.0153972,15.0598,25000,49,69984,0.0152416,0.00129485,0.00130032,1.18,0.0140927,0.0152416,0.99928,0.00814106,4.6848e-05
0.0154034,15.0448,25000,50,69984,0.0157068,0.00115155,0.0012792,1.18,0.0145128,0.0157068,0.99928,0.00808387,4.368e-05
0.0153945,15.0298,25000,51,69984,0.014949,0.00130048,0.00132208,1.18,0.0137387,0.014949,0.99928,0.00783238,4.0416e-05
0.0153895,15.0147,25000,52,69984,0.0151356,0.0011513,0.00128778,1.18,0.0139819,0.0151356,0.99928,0.00770768,4.736e-05
0.0153808,14.9997,25000,53,69984,0.0149247,0.00115302,0.00130208,1.18,0.0137246,0.0149247,0.99928,0.00775894,4.3328e-05
0.0153778,14.9848,25000,54,69984,0.0152227,0.00115866,0.00129638,1.18,0.0140738,0.0152227,0.99928,0.00796205,4.1088e-05
0.0153689,14.9698,25000,55,69984,0.0148851,0.00130509,0.00130115,1.18,0.0137241,0.0148851,0.99928,0.00779626,4.6464e-05
0.0153651,14.9548,25000,56,69984,0.0151564,0.00115098,0.0013039,1.18,0.0138351,0.0151564,0.99928,0.00790371,4.5312e-05
0.0153539,14.9399,25000,57,69984,0.0147271,0.00131581,0.00115917,1.18,0.0135751,0.0147271,0.99928,0.00771782,3.9168e-05
0.0153533,14.925,25000,58,69984,0.0153208,0.00117251,0.0011591,1.18,0.014004,0.0153208,0.99928,0.00798307,4.0384e-05
0.0153508,14.9101,25000,59,69984,0.0152014,0.00129229,0.00128173,1.18,0.0139187,0.0152014,0.99928,0.00804493,4.0224e-05
0.0153555,14.8952,25000,60,69984,0.015637,0.00115411,0.00131866,1.18,0.0144022,0.015637,0.99928,0.00847344,4.752e-05
0.0153485,14.8803,25000,61,69984,0.0149293,0.0013289,0.00115917,1.18,0.0137292,0.0149293,0.99928,0.00795894,4.3072e-05
0.0153493,14.8654,25000,62,69984,0.0153981,0.00115347,0.00116106,1.18,0.0140978,0.0153981,0.99928,0.00792576,4.5184e-05
0.015344,14.8506,25000,63,69984,0.0150122,0.00115133,0.00133757,1.18,0.0138489,0.0150122,0.99928,0.00801354,4.4896e-05
0.0153571,14.8357,25000,64,69984,0.016183,0.00137341,0.00139469,1.18,0.0149419,0.016183,0.99928,0.00891187,4.4288e-05
0.0153487,14.8209,25000,65,69984,0.0148081,0.00115293,0.00116294,1.18,0.0135361,0.0148081,0.99928,0.00779901,4.1856e-05
0.0153456,14.8061,25000,66,69984,0.0151496,0.00122733,0.00115946,1.18,0.0138489,0.0151496,0.99928,0.00806502,4.0064e-05
0.0153389,14.7913,25000,67,69984,0.0148928,0.0012247,0.00115933,1.18,0.0136229,0.0148928,0.99928,0.0079768,4.496e-05
0.0153473,14.7765,25000,68,69984,0.0159136,0.00115341,0.00124928,1.18,0.0147316,0.0159136,0.99928,0.00854256,3.9232e-05
0.0153428,14.7618,25000,69,69984,0.0150344,0.00116531,0.00115917,1.18,0.0138251,0.0150344,0.99928,0.00794733,3.9968e-05
0.0153335,14.747,25000,70,69984,0.0146908,0.00122141,0.00116749,1.18,0.0135316,0.0146908,0.99928,0.00779933,4.2528e-05
0.01533,14.7323,25000,71,69984,0.0150876,0.00117242,0.00135501,1.18,0.0138826,0.0150876,0.99928,0.00801062,4.736e-05
0.0153217,14.7176,25000,72,69984,0.0147319,0.0012335,0.00123315,1.18,0.0135826,0.0147319,0.99928,0.00796371,4.2688e-05
0.0153163,14.7029,25000,73,69984,0.0149243,0.0013271,0.0013233,1.18,0.0135285,0.0149243,0.99928,0.0079617,4.304e-05
0.0153307,14.6882,25000,74,69984,0.016384,0.00115549,0.00115917,1.18,0.0152322,0.016384,0.99928,0.00913389,4.2432e-05
0.0153234,14.6735,25000,75,69984,0.0147836,0.00120381,0.00121651,1.18,0.0134841,0.0147836,0.99928,0.00785715,4.1344e-05
0.0153164,14.6588,25000,76,69984,0.0147894,0.00120218,0.00121846,1.18,0.0134314,0.0147894,0.99928,0.00776298,4.5856e-05
0.0153097,14.6442,25000,77,69984,0.0148033,0.00140496,0.00120832,1.18,0.0134636,0.0148033,0.99928,0.00770304,4.3968e-05
0.0153078,14.6296,25000,78,69984,0.0151569,0.00123226,0.00124314,1.18,0.0139838,0.0151569,0.99928,0.0082415,4.0032e-05
0.0153097,14.615,25000,79,69984,0.0154646,0.00138426,0.00139258,1.18,0.0142426,0.0154646,0.99928,0.00847971,4.3776e-05
