AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0181282,24.977,68200,45,101102,0.0201812,0.00130048,0.00132096,3.22,0.0188276,0.0201812,0.999421,0.0097135,0.000100192
0.0181823,24.952,68200,46,101102,0.0206146,0.00138483,0.00116717,3.22,0.0192589,0.0206146,0.999421,0.00980102,0.00010096
0.0182276,24.9271,68200,47,101102,0.020312,0.00116086,0.0100229,3.22,0.0190201,0.020312,0.999421,0.00971725,0.000104544
0.0182313,24.9022,68200,48,101102,0.0184078,0.00126157,0.00127398,3.22,0.0171445,0.0184078,0.999421,0.00798317,0.000103264
0.0182385,24.8773,68200,49,101102,0.0185827,0.00118845,0.00117763,3.22,0.0173631,0.0185827,0.999421,0.00825322,0.000100704
0.0182458,24.8525,68200,50,101102,0.0186027,0.00127059,0.00119168,3.22,0.01738,0.0186027,0.999421,0.00807488,0.000103488
0.0182611,24.8276,68200,51,101102,0.0190282,0.0012305,0.00116896,3.22,0.0178526,0.0190282,0.999421,0.00907456,0.000101728
0.0182928,24.8028,68200,52,101102,0.019909,0.00115917,0.00116342,3.22,0.0185532,0.019909,0.999421,0.0092607,0.000101216
0.0182871,24.7781,68200,53,101102,0.0179913,0.00117965,0.00117597,3.22,0.0167695,0.0179913,0.999421,0.00782995,0.000101248
0.0182879,24.7533,68200,54,101102,0.0183292,0.00118,0.0012632,3.22,0.0170256,0.0183292,0.999421,0.00785846,0.000101792
0.0183165,24.7286,68200,55,101102,0.0198621,0.0012847,0.00126195,3.22,0.018627,0.0198621,0.999421,0.00971347,0.000109152
0.0183365,24.7039,68200,56,101102,0.0194374,0.00125459,0.00121997,3.22,0.0182885,0.0194374,0.999421,0.00866016,9.8496e-05
0.0183346,24.6792,68200,57,101102,0.0182238,0.00128614,0.00140118,3.22,0.0170691,0.0182238,0.999421,0.00809635,9.9104e-05
0.0183628,24.6545,68200,58,101102,0.0199719,0.00128301,0.00130422,3.22,0.0186784,0.0199719,0.999421,0.00962957,0.000103296
0.018361,24.6299,68200,59,101102,0.0182574,0.00125459,0.00117354,3.22,0.0171084,0.0182574,0.999421,0.00823622,0.000100416
0.0183701,24.6053,68200,60,101102,0.0189081,0.00121536,0.00120832,3.22,0.0175969,0.0189081,0.999421,0.00828918,9.5488e-05
0.0183657,24.5807,68200,61,101102,0.0180987,0.0013271,0.0013416,3.22,0.0168248,0.0180987,0.999421,0.00821914,0.000100512
0.0183637,24.5562,68200,62,101102,0.0182431,0.00121232,0.0011657,3.22,0.0170588,0.0182431,0.999421,0.00832006,9.9744e-05
0.0183533,24.5316,68200,63,101102,0.0177072,0.00128,0.00142787,3.22,0.0165511,0.0177072,0.999421,0.00780685,9.808e-05
0.0183609,24.5071,68200,64,101102,0.0188411,0.00115318,0.00116736,3.22,0.0175734,0.0188411,0.999421,0.00835328,0.000101856
0.0183577,24.4826,68200,65,101102,0.0181522,0.00121472,0.00130605,3.22,0.0169825,0.0181522,0.999421,0.00821574,0.000104544
0.0183613,24.4582,68200,66,101102,0.0185971,0.00133325,0.00127002,3.22,0.0174043,0.0185971,0.999421,0.00827462,0.000103264
0.0183754,24.4337,68200,67,101102,0.019306,0.00125235,0.00131898,3.22,0.0181373,0.019306,0.999421,0.00907472,0.000108064
0.0183735,24.4093,68200,68,101102,0.0182422,0.00124314,0.00129846,3.22,0.0170673,0.0182422,0.999421,0.00802339,0.000101088
