AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0770025,24.977,68200,45,101102,0.0796093,0.00117174,0.00126102,4.16,0.0781737,0.0796093,0.999421,0.0118463,9.7568e-05
0.0770496,24.952,68200,46,101102,0.0791715,0.00126032,0.0011983,4.16,0.0779049,0.0791715,0.999421,0.0118655,0.000100896
0.0771152,24.9271,68200,47,101102,0.0801293,0.00116995,0.00119194,4.16,0.0786854,0.0801293,0.999421,0.0120959,0.000101088
0.0771613,24.9022,68200,48,101102,0.0793284,0.00123904,0.00126515,4.16,0.0779337,0.0793284,0.999421,0.0113723,0.000106592
0.0772322,24.8773,68200,49,101102,0.0806383,0.00125338,0.00126102,4.16,0.0792187,0.0806383,0.999421,0.0117363,9.7472e-05
0.0772638,24.8525,68200,50,101102,0.0788104,0.00124022,0.00116669,4.16,0.0773849,0.0788104,0.999421,0.0114638,9.7088e-05
0.0773145,24.8276,68200,51,101102,0.0798512,0.00127456,0.00128762,4.16,0.0784677,0.0798512,0.999421,0.0116923,0.000102016
0.077339,24.8028,68200,52,101102,0.0785884,0.00130253,0.0011816,4.16,0.0773372,0.0785884,0.999421,0.0116517,0.0001008
0.0773799,24.7781,68200,53,101102,0.0795046,0.00126362,0.00125494,4.16,0.078244,0.0795046,0.999421,0.0119274,0.000103392
0.0774245,24.7533,68200,54,101102,0.079789,0.00116352,0.00125926,4.16,0.0783677,0.079789,0.999421,0.0117001,9.8144e-05
0.0774717,24.7286,68200,55,101102,0.0800214,0.00123494,0.00122643,4.16,0.0787765,0.0800214,0.999421,0.0119378,0.000102752
0.0775146,24.7039,68200,56,101102,0.0798755,0.00131686,0.00133757,4.16,0.0784315,0.0798755,0.999421,0.0119721,0.000101504
0.0772699,24.6792,68200,57,101102,0.063563,0.00116803,0.00128298,4.16,0.0623978,0.063563,0.999421,0.0120749,0.000100512
0.0772706,24.6545,68200,58,101102,0.07731,0.00134938,0.00125318,4.16,0.0760607,0.07731,0.999421,0.0115796,0.000101792
0.0770846,24.6299,68200,59,101102,0.0662978,0.00125338,0.00125437,4.16,0.065045,0.0662978,0.999421,0.0122966,9.7952e-05
0.0770997,24.6053,68200,60,101102,0.0779886,0.0011521,0.00126141,4.16,0.0766755,0.0779886,0.999421,0.0108967,9.6896e-05
0.0768701,24.5807,68200,61,101102,0.0630989,0.00118784,0.00119242,4.16,0.0618026,0.0630989,0.999421,0.0111996,0.00010064
0.0769071,24.5562,68200,62,101102,0.0791628,0.00124643,0.00126362,4.16,0.0779551,0.0791628,0.999421,0.0119177,0.000100672
0.0767012,24.5316,68200,63,101102,0.0639322,0.00133504,0.00126378,4.16,0.062619,0.0639322,0.999421,0.0122646,0.000102016
0.0767388,24.5071,68200,64,101102,0.0791084,0.00116362,0.0011928,4.16,0.0778631,0.0791084,0.999421,0.0119154,0.0001008
0.076537,24.4826,68200,65,101102,0.0636218,0.00116819,0.00130691,4.16,0.0624731,0.0636218,0.999421,0.0119329,0.00010208
0.0765623,24.4582,68200,66,101102,0.0782067,0.00123421,0.00134752,4.16,0.0769422,0.0782067,0.999421,0.0107484,0.000103424
0.0763648,24.4337,68200,67,101102,0.0633324,0.00128406,0.0012583,4.16,0.0618985,0.0633324,0.999421,0.011227,9.8944e-05
0.0764085,24.4093,68200,68,101102,0.0793377,0.00115853,0.00124294,4.16,0.0779161,0.0793377,0.999421,0.0119068,0.00010336
0.0762347,24.3849,68200,69,101102,0.0644122,0.00125974,0.00126992,4.16,0.0630892,0.0644122,0.999421,0.0124441,0.0001008
0.0762728,24.3606,68200,70,101102,0.0789047,0.00118784,0.00125952,4.16,0.0776493,0.0789047,0.999421,0.0119628,9.9136e-05
0.0761027,24.3362,68200,71,101102,0.0641943,0.00126074,0.00124957,4.16,0.0628393,0.0641943,0.999421,0.0117398,0.00010224
0.0761103,24.3119,68200,72,101102,0.076652,0.00122557,0.00127299,4.16,0.0754848,0.076652,0.999421,0.011333,0.000103872
0.0759149,24.2876,68200,73,101102,0.0618436,0.00124723,0.00126518,4.16,0.0604111,0.0618436,0.999421,0.0107189,0.00010128
0.0759644,24.2634,68200,74,101102,0.0795813,0.00133146,0.0012641,4.16,0.0783841,0.0795813,0.999421,0.0119179,0.000100672
0.0758047,24.2391,68200,75,101102,0.0639809,0.00125462,0.00125126,4.16,0.0626784,0.0639809,0.999421,0.0121476,0.000101184
0.0758486,24.2149,68200,76,101102,0.079147,0.00116758,0.00127398,4.16,0.0779414,0.079147,0.999421,0.011646,0.000100288
0.075691,24.1907,68200,77,101102,0.0637119,0.00133734,0.00119667,4.16,0.0624544,0.0637119,0.999421,0.0119673,0.0001032
0.0757433,24.1666,68200,78,101102,0.0797726,0.00126368,0.00126733,4.16,0.0785376,0.0797726,0.999421,0.0123287,0.000106432
0.0755753,24.1424,68200,79,101102,0.0624652,0.00134758,0.00127779,4.16,0.061318,0.0624652,0.999421,0.0112231,9.7792e-05
0.0756262,24.1183,68200,80,101102,0.079649,0.0011632,0.00118154,4.16,0.078432,0.079649,0.999421,0.012066,0.0001008
0.0754881,24.0942,68200,81,101102,0.0644389,0.00156314,0.00130867,4.16,0.0630694,0.0644389,0.999421,0.012236,0.00010272
0.0755527,24.0701,68200,82,101102,0.0807903,0.00134086,0.0012793,4.16,0.0795041,0.0807903,0.999421,0.012344,0.00010464
0.0754093,24.0461,68200,83,101102,0.0636517,0.00117709,0.00116646,4.16,0.0623281,0.0636517,0.999421,0.0118286,0.00010112
0.0754557,24.0221,68200,84,101102,0.0793021,0.00119571,0.00138374,4.16,0.0780483,0.0793021,0.999421,0.0116707,0.000102432
0.0752987,23.9981,68200,85,101102,0.0621111,0.00126944,0.00127418,4.16,0.0608502,0.0621111,0.999421,0.0114344,0.00010176
0.0753469,23.9741,68200,86,101102,0.0794444,0.00122054,0.00130253,4.16,0.0781094,0.0794444,0.999421,0.01191,0.000101536
0.0752007,23.9501,68200,87,101102,0.0626238,0.00134902,0.0013865,4.16,0.0613483,0.0626238,0.999421,0.0122284,0.000101248
0.075236,23.9262,68200,88,101102,0.0783107,0.00120931,0.00129274,4.16,0.0770451,0.0783107,0.999421,0.0113892,0.000103296
0.0751052,23.9023,68200,89,101102,0.0635916,0.00128413,0.00130048,4.16,0.0623244,0.0635916,0.999421,0.0118945,0.00010448
0.0751509,23.8784,68200,90,101102,0.0792206,0.00137152,0.00131654,4.16,0.0780123,0.0792206,0.999421,0.0119233,0.000101088
0.0750203,23.8546,68200,91,101102,0.0632667,0.00130054,0.00117088,4.16,0.0619007,0.0632667,0.999421,0.0119481,9.7952e-05
0.0750552,23.8307,68200,92,101102,0.078228,0.00128845,0.00130867,4.16,0.0769828,0.078228,0.999421,0.011448,0.000104864
0.0749324,23.8069,68200,93,101102,0.0636349,0.00132938,0.00134694,4.16,0.0623688,0.0636349,0.999421,0.0119908,9.6448e-05
0.0749516,23.7831,68200,94,101102,0.0767456,0.00128643,0.00120598,4.16,0.0754951,0.0767456,0.999421,0.0114596,0.00010256
0.0748321,23.7594,68200,95,101102,0.0635899,0.00125133,0.00127216,4.16,0.0624164,0.0635899,0.999421,0.0121436,0.000103296
0.0748573,23.7357,68200,96,101102,0.0772524,0.00116886,0.00119939,4.16,0.0759212,0.0772524,0.999421,0.0118211,0.000102336
0.0747398,23.7119,68200,97,101102,0.0634632,0.00133174,0.00126595,4.16,0.0622407,0.0634632,0.999421,0.0118197,0.000103168
0.0747868,23.6882,68200,98,101102,0.0793429,0.00126378,0.00153626,4.16,0.0780649,0.0793429,0.999421,0.0118604,0.000103104
0.0746716,23.6646,68200,99,101102,0.0633868,0.00125194,0.00127696,4.16,0.0620289,0.0633868,0.999421,0.0122013,0.000101568
0.0747245,23.6409,68200,100,101102,0.0799616,0.00123085,0.00123846,4.16,0.0786674,0.0799616,0.999421,0.012287,0.000100608
0.074607,23.6173,68200,101,101102,0.0628568,0.00125133,0.00127795,4.16,0.0614998,0.0628568,0.999421,0.0122701,9.6672e-05
