AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0247467,47.7053,250000,46,500000,0.0268858,0.0011705,0.0014623,11.81,0.0257337,0.0268858,0.998,0.00968544,0.000278368
0.024765,47.6576,250000,47,500000,0.0256075,0.00116566,0.00119091,11.81,0.0243605,0.0256075,0.998,0.00817021,0.000270464
0.0247761,47.61,250000,48,500000,0.025298,0.00122813,0.00129053,11.81,0.0241492,0.025298,0.998,0.00794682,0.000284288
0.0247851,47.5624,250000,49,500000,0.0252159,0.00127411,0.00128822,11.81,0.0240457,0.0252159,0.998,0.00805568,0.000277856
0.0247895,47.5149,250000,50,500000,0.025006,0.00125485,0.00125949,11.81,0.0238224,0.025006,0.998,0.0077512,0.000276544
0.0247988,47.4674,250000,51,500000,0.0252614,0.00130867,0.00148125,11.81,0.0240899,0.0252614,0.998,0.0080664,0.000274016
0.0248157,47.42,250000,52,500000,0.0256804,0.0013927,0.0014232,11.81,0.0243091,0.0256804,0.998,0.0081865,0.000275456
0.0248231,47.3726,250000,53,500000,0.0252061,0.00116496,0.00129216,11.81,0.0240582,0.0252061,0.998,0.00807782,0.00027888
0.024832,47.3253,250000,54,500000,0.0253021,0.00130051,0.00121146,11.81,0.0241511,0.0253021,0.998,0.00799971,0.000276032
0.0248391,47.278,250000,55,500000,0.0252249,0.00117965,0.0013408,11.81,0.0239087,0.0252249,0.998,0.00806278,0.000278368
0.0248411,47.2308,250000,56,500000,0.0249521,0.00129638,0.0014481,11.81,0.0238011,0.0249521,0.998,0.00801261,0.000274176
0.0248408,47.1836,250000,57,500000,0.0248191,0.00135168,0.0015319,11.81,0.0236376,0.0248191,0.998,0.00801347,0.000281184
0.0248534,47.1365,250000,58,500000,0.0255722,0.00116941,0.001296,11.81,0.0244099,0.0255722,0.998,0.00836762,0.000275712
0.0248558,47.0894,250000,59,500000,0.0249958,0.00116531,0.00143318,11.81,0.0236827,0.0249958,0.998,0.00795229,0.000275232
0.0248664,47.0423,250000,60,500000,0.025493,0.00130253,0.00147098,11.81,0.0243072,0.025493,0.998,0.00810541,0.000279424
0.0248722,46.9953,250000,61,500000,0.0252196,0.00116522,0.00134186,11.81,0.0239437,0.0252196,0.998,0.00810976,0.000279968
0.0248775,46.9484,250000,62,500000,0.0252019,0.00121645,0.00133584,11.81,0.0239923,0.0252019,0.998,0.00788262,0.000277504
0.0248834,46.9015,250000,63,500000,0.02525,0.00128614,0.00141405,11.81,0.0240929,0.02525,0.998,0.00816269,0.000284352
0.0248878,46.8546,250000,64,500000,0.0251649,0.00133123,0.00129011,11.81,0.0237008,0.0251649,0.998,0.00774653,0.000279296
0.0248946,46.8078,250000,65,500000,0.025331,0.00117146,0.0011928,11.81,0.0241596,0.025331,0.998,0.0081464,0.00027232
0.0249078,46.7611,250000,66,500000,0.0257647,0.00117994,0.0012633,11.81,0.0243905,0.0257647,0.998,0.00809827,0.000275872
0.0249123,46.7143,250000,67,500000,0.0252103,0.00116512,0.00130298,11.81,0.0240016,0.0252103,0.998,0.00826979,0.000271136
0.0249213,46.6677,250000,68,500000,0.0255239,0.00127334,0.00132915,11.81,0.0243326,0.0255239,0.998,0.00806131,0.000277952
0.0249205,46.621,250000,69,500000,0.0248647,0.00126157,0.00128963,11.81,0.023709,0.0248647,0.998,0.00780493,0.000275776
0.0249304,46.5745,250000,70,500000,0.0256119,0.00130301,0.00132416,11.81,0.0242685,0.0256119,0.998,0.00829469,0.000275904
0.0249347,46.5279,250000,71,500000,0.0252375,0.00135798,0.00130886,11.81,0.0239955,0.0252375,0.998,0.00812422,0.000271712
0.0249446,46.4815,250000,72,500000,0.0256433,0.00127754,0.0012857,11.81,0.0243343,0.0256433,0.998,0.00831446,0.000270528
0.024946,46.435,250000,73,500000,0.0250498,0.00131318,0.00148307,11.81,0.0238011,0.0250498,0.998,0.00797158,0.000275488
0.0249537,46.3886,250000,74,500000,0.0255178,0.00120704,0.00134438,11.81,0.024356,0.0255178,0.998,0.00814662,0.000273696
0.0249568,46.3423,250000,75,500000,0.0251867,0.00129587,0.00144838,11.81,0.0238842,0.0251867,0.998,0.00808397,0.000267872
0.0249606,46.296,250000,76,500000,0.025243,0.00126122,0.00137421,11.81,0.0239164,0.025243,0.998,0.00780387,0.000277152
0.0249668,46.2497,250000,77,500000,0.0254354,0.00130176,0.00133517,11.81,0.0242846,0.0254354,0.998,0.00814518,0.00027472
0.0249719,46.2035,250000,78,500000,0.0253654,0.00131482,0.00139334,11.81,0.0241904,0.0253654,0.998,0.00820966,0.00027664
0.0249763,46.1574,250000,79,500000,0.0253199,0.00116349,0.00146227,11.81,0.0241652,0.0253199,0.998,0.00824618,0.000284096
