AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.01043,1.06751,127,31,126,0.0102697,0.00123466,0.00120045,0.009921875,0.00892419,0.0102697,0.976092,0.00763379,1.5712e-05
0.0104262,1.06644,127,32,126,0.010308,0.00139469,0.00121398,0.009921875,0.00892768,0.010308,0.976092,0.00767395,9.696e-06
0.0104264,1.06537,127,33,126,0.0104324,0.0011856,0.00120858,0.009921875,0.00906074,0.0104324,0.976092,0.0075904,1.0368e-05
0.0104174,1.06431,127,34,126,0.0101192,0.00119405,0.00119194,0.009921875,0.00895139,0.0101192,0.976092,0.00769782,1.4016e-05
0.0104161,1.06325,127,35,126,0.0103735,0.00116941,0.00117811,0.009921875,0.00901158,0.0103735,0.976092,0.00777786,9.824e-06
0.0104127,1.06218,127,36,126,0.0102917,0.00118896,0.00135002,0.009921875,0.00900147,0.0102917,0.976092,0.00772742,1.5488e-05
0.0104062,1.06112,127,37,126,0.010173,0.00136624,0.00137981,0.009921875,0.00885885,0.010173,0.976092,0.00764637,1.28e-05
0.0103955,1.06006,127,38,126,0.00999987,0.00115248,0.00115507,0.009921875,0.00875594,0.00999987,0.976092,0.00734886,1.6352e-05
0.010395,1.059,127,39,126,0.0103771,0.0013081,0.00116077,0.009921875,0.00913395,0.0103771,0.976092,0.00771264,7.936e-06
0.0103845,1.05794,127,40,126,0.00997565,0.0013312,0.00133891,0.009921875,0.00882512,0.00997565,0.976092,0.00749798,1.4848e-05
0.0103828,1.05689,127,41,126,0.0103136,0.00118784,0.00136883,0.009921875,0.00901318,0.0103136,0.976092,0.0078065,1.408e-05
0.0103705,1.05583,127,42,126,0.00986538,0.00117965,0.00118144,0.009921875,0.00841744,0.00986538,0.976092,0.00710051,1.0144e-05
0.0103753,1.05478,127,43,126,0.0105773,0.00135526,0.0013553,0.009921875,0.00927728,0.0105773,0.976092,0.00806077,1.1104e-05
