AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.1979,47.61,250000,48,500000,0.200495,0.00126163,0.00126918,15.26,0.199313,0.200495,0.998,0.00918541,0.000272576
0.198084,47.5624,250000,49,500000,0.206939,0.00130026,0.00132512,15.26,0.205512,0.206939,0.998,0.00796029,0.000267264
0.198067,47.5149,250000,50,500000,0.197222,0.00116352,0.00119194,15.26,0.195969,0.197222,0.998,0.00789046,0.000289888
0.198299,47.4674,250000,51,500000,0.2099,0.00117338,0.00128957,15.26,0.208745,0.2099,0.998,0.00775974,0.000268288
0.198337,47.42,250000,52,500000,0.200277,0.00140458,0.00135738,15.26,0.199075,0.200277,0.998,0.00914861,0.000273312
0.198637,47.3726,250000,53,500000,0.214238,0.00139674,0.00134131,15.26,0.213026,0.214238,0.998,0.00761357,0.000271552
0.198645,47.3253,250000,54,500000,0.199054,0.00135782,0.00120995,15.26,0.197776,0.199054,0.998,0.00784154,0.000272864
0.198876,47.278,250000,55,500000,0.211338,0.00137024,0.00133094,15.26,0.210024,0.211338,0.998,0.00792269,0.00028848
0.198909,47.2308,250000,56,500000,0.200734,0.00126234,0.00120022,15.26,0.199549,0.200734,0.998,0.00767005,0.000273216
0.199087,47.1836,250000,57,500000,0.209049,0.00135322,0.00119194,15.26,0.207764,0.209049,0.998,0.00776928,0.000270176
0.199116,47.1365,250000,58,500000,0.200769,0.00145104,0.00132912,15.26,0.199471,0.200769,0.998,0.0080336,0.000271392
0.199295,47.0894,250000,59,500000,0.209704,0.00129229,0.00127594,15.26,0.208525,0.209704,0.998,0.00774483,0.000268864
0.199309,47.0423,250000,60,500000,0.200146,0.00124166,0.0013671,15.26,0.198987,0.200146,0.998,0.00757171,0.000281632
0.199439,46.9953,250000,61,500000,0.207208,0.00128381,0.00127386,15.26,0.205854,0.207208,0.998,0.00793386,0.000270048
0.199475,46.9484,250000,62,500000,0.201662,0.00136352,0.00133939,15.26,0.200362,0.201662,0.998,0.00805408,0.000269472
